au_href,author,coin,danmaku,favorite,href,id,like,rank_num,rank_tab,reply,share,tag_name,title,view
//space.bilibili.com/516559648,小傻瓜di快乐生活,3610,1309,12193,//www.bilibili.com/video/BV1hX4y1m7Gr,355504387,100160,55,生活,1386,6956,"恭喜,发财,必剪创作,搞笑新星训练营,搞笑研究所2023 3.0",恭喜发财,824093
//space.bilibili.com/38036998,没有蜡笔的小新-新,34631,415,12481,//www.bilibili.com/video/BV1ps4y1w7wT,953122328,85859,54,生活,620,1863,"定格动画,绘画,手书,社会摇,手绘,无期迷途,无期迷途UP主激励计划第五期,海拉,卓娅,白逸,无期迷途UP主激励计划",爆肝30天，手绘400张社会摇，泰裤辣！！,488531
//space.bilibili.com/336571870,小叮当的一家,1499,623,9180,//www.bilibili.com/video/BV17P411U7XL,312928578,156955,53,生活,386,528,"搞笑,双胞胎姐妹,原创,小叮当的一家,搞笑日常,家庭搞笑,搞笑研究所,搞笑研究所2023 3.0",说走就走的烧烤，真的是泰裤辣,2264480
//space.bilibili.com/511998058,路卡和瑞丽,21892,2550,3079,//www.bilibili.com/video/BV1ch411L7g1,228086807,47584,52,生活,1557,183,"中国,生活记录,歪果仁,国外岳父,中国媳妇,随手记录我的生活碎片,生活万花筒6.0·沸腾吧！青年",老爸成功抵达中国，还没下飞机，就已经惊讶到不行！,869379
//space.bilibili.com/477531206,阿特警官,655,803,2613,//www.bilibili.com/video/BV1uL411e7c9,443006481,60749,51,生活,1125,269,"vlog,科普,生活记录,警察,全程高能,奇葩,吐槽,政媒扶持计划,记录,公安,生机勃勃的春天！",全程高能！能打败老板娘逻辑的只有老板娘自己！家里开小超市的小老板们注意了，这是一条正经的科普视频！,1068663
//space.bilibili.com/378828200,疯狂大笑总,920,146,3919,//www.bilibili.com/video/BV1jo4y1t79Q,398073497,131688,50,生活,560,429,"搞笑,办公室,全程高能,高能,春日整活大赏,员工,追一趟春日列车",阿尔法boss，洞察员工内心,1571094
//space.bilibili.com/1982668634,徐大花xudahua,6070,590,5329,//www.bilibili.com/video/BV1uL411e7Mk,443005070,85114,49,生活,479,1018,"手工,粘土,新倩女幽魂,新倩女幽魂十二周年,一起做手工吧！,一起做手工吧5.0·离谱手作大赏",一袭旗袍  一梦芳华  层岚染就天水碧,618479
//space.bilibili.com/3493130607265963,为了玲飞护肤纪录片,23620,359,6992,//www.bilibili.com/video/BV1fs4y1c7nu,953041990,76010,48,生活,427,605,"大学,校园,原创,大学老师,百万",一个大学老师如何变成百万粉丝UP主,341786
//space.bilibili.com/383167169,阿沛不开心,1224,108,3020,//www.bilibili.com/video/BV1Vg4y1L7X9,825509941,147377,47,生活,565,213,"搞笑新星训练营,搞笑研究所2023 3.0",张涛：老师真的很尊重我…,1231400
//space.bilibili.com/130636947,塑料叉FOKU,11922,3278,8655,//www.bilibili.com/video/BV17z4y1Y7LM,570554185,41442,46,生活,1667,1752,"女性,生活,健康,日常,科普,塑料叉,聊天,内衣,生理,伊维斯",乳此美好，你却只关注她的大小……,930060
//space.bilibili.com/504563772,插画师Leo,80671,1266,149351,//www.bilibili.com/video/BV1Y14y1f7qw,782847337,514696,45,生活,2523,13707,"绘画,板绘,高能,生活记录,对比,游戏王,插画,游戏王 Master Duel,画画,游戏王YGO",会画画的“牌佬”有多恐怖？【游戏王】,3093034
//space.bilibili.com/9728698,祁么么mo,3224,1860,13402,//www.bilibili.com/video/BV1Vh4y1H798,613100442,67263,44,生活,743,969,"手工,绘画,手写,水彩,生活记录,艺术,写字,解压,一起做手工吧5.0·离谱手作大赏,搞一种很新的解压手工",我找到了五光十色的白！,855224
//space.bilibili.com/1696916917,大弟二哥呀,2886,1305,3207,//www.bilibili.com/video/BV19V4y1R72Q,868049399,63484,43,生活,2881,3789,"日常,阿B的全宇宙,记录我喜欢的美食",双胞胎付一分钱轮流去吃自助餐能成功吗？,2135132
//space.bilibili.com/158673680,笑点有点低哦,1020,1075,6754,//www.bilibili.com/video/BV1gm4y117B4,698010591,119993,42,生活,2965,6894,"搞笑研究所,搞笑研究所2023 3.0",男子强行打包螺蛳粉，今天的螺蛳粉都归我了！,3534318
//space.bilibili.com/515134806,刘惟与,3360,1523,28954,//www.bilibili.com/video/BV1Ya4y1V7mW,655456128,132580,41,生活,1990,2094,"室内农场,养蚕,沙雕日常",千万别一次性养一千条蚕！！,5107842
//space.bilibili.com/50426155,王大境泽,3525,446,9133,//www.bilibili.com/video/BV1iL411Y7dt,442898152,93778,40,生活,743,405,"情感,原创,王境泽,我的普通生活不普通,追一趟春日列车",人生的路，还得慢慢走。灯火荧光，浩然前行。,745847
//space.bilibili.com/147166910,雨哥到处跑,24158,5573,7307,//www.bilibili.com/video/BV1oT41187dX,485574392,67451,39,生活,1234,6131,"旅游,美食,转角遇到春天,高甜,情感,可爱,搞笑,情侣,生活,香港迪士尼,美好生活日常记录",千万不要带女朋友去香港迪士尼，要不然她会可爱爆炸！！,583332
//space.bilibili.com/43111066,唐马鹿,4746,3413,5988,//www.bilibili.com/video/BV1YV4y1R7gR,867979946,149086,38,生活,1255,1572,"搞笑,人设,娱乐,模仿,吐槽,唐马鹿,艺人,真实,五一放假整点啥,搞笑研究所2023 3.0",这个艺人的人设很真实啊....,1443823
//space.bilibili.com/32820037,歪果仁研究协会,2325,1112,16932,//www.bilibili.com/video/BV1Wg4y1L7HA,825544066,98857,37,生活,1109,402,"旅游,歪果仁,高能,全球旅游,五一出境游,指南,防骗,全球,防骗指南,生活这件小事,生活万花筒6.0·沸腾吧！青年",泰裤辣！最全全球旅游防骗指南！你肯定不知道,656430
//space.bilibili.com/697166795,徐云流浪中国,43431,12431,4957,//www.bilibili.com/video/BV1oc411K73g,270546079,65726,36,生活,2290,1511,"骑行,追一趟春日列车,户外出行达人征集令",穿越无人区去新疆，看美丽的水上雅丹，在戈壁无人火车站露营,703384
//space.bilibili.com/1155574439,真子日记,6515,2861,3089,//www.bilibili.com/video/BV18M411G7KS,528086747,101302,35,生活,1359,1778,"绅士,暗恋,反转,高能,爱情,贴心,沙雕,搞笑研究所,搞笑研究所2023 3.0",绅士情种,950037
//space.bilibili.com/489763662,蜜汁炖黄派,2031,1700,17453,//www.bilibili.com/video/BV1Ja4y157Ur,655607329,119976,34,生活,815,2534,"奇葩,搞笑,作业,抽象,学生,整活,搞笑研究所,搞笑研究所2023 3.0",【奇葩作业】《请 以 问 号 为 主 题 作 诗》答：,1143920
//space.bilibili.com/403065872,李意纯,307479,5217,57741,//www.bilibili.com/video/BV1Jh411778A,227979538,516634,33,生活,3645,6532,"手工,中国风,原创,非物质文化遗产,自信,油纸伞",中国人的油纸伞撑的不是雨，撑的是五千年的文化自信！,3884225
//space.bilibili.com/474853499,李如儒也是李蠕蠕,2331,1590,6241,//www.bilibili.com/video/BV1AV4y1d73z,868079467,137233,32,生活,960,524,"B站小剧场,模仿,三十而已,情深深雨濛濛,大女主戏,黑暗荣耀,我在B站拍短剧",模仿一下这20年间女主戏中的形象和人设变化！猜猜都是哪些剧里的桥段？最后一个应该有模仿到位吧哈哈哈,1548815
//space.bilibili.com/667710632,三个猪鼓励,7848,274,9718,//www.bilibili.com/video/BV1Js4y1R7wc,995536274,119791,31,生活,638,3875,"青春,生活记录,记录,搞笑研究所,搞笑研究所2023 3.0",在20岁的青春里 要做80岁想起还会笑的事情,942531
//space.bilibili.com/191155958,全球不知道,1340,784,7663,//www.bilibili.com/video/BV1rM4y1877T,910556978,127048,30,生活,468,625,"废弃游泳池,清洗游泳池,清理游泳池,舒服,清洁,解压,放松,游泳池",清洁游泳池到底有多解压？,4834498
//space.bilibili.com/3461571976104345,薛蟠的同学,8416,875,11749,//www.bilibili.com/video/BV1nz4y1Y7pQ,570533989,74614,29,生活,745,8078,"红楼梦,西游记,三国演义,水浒传,四大名著,搞笑研究所,搞笑研究所2023 3.0",假如四大名著买了合订本是一种什么体验,1659086
//space.bilibili.com/1098173832,宋云生-,11120,444,4296,//www.bilibili.com/video/BV1ph41177Ts,228027541,188536,28,生活,321,552,"搞笑研究所,搞笑研究所2023 3.0",准备改行去马戏团了,2178013
//space.bilibili.com/1838326986,帅农鸟哥,18576,4097,3750,//www.bilibili.com/video/BV1rM4y187rM,910554619,110488,27,生活,2308,1337,"绘画,生活记录,一起来画画吧！,一起来画画吧！表情包争霸赛",这段时间一直在忙茶叶，差点忘记自己会画画了！,989794
//space.bilibili.com/3433092,狂阿弥_,67760,10562,19519,//www.bilibili.com/video/BV1f14y1o72H,783029464,67516,26,生活,1513,8534,"旅游,vlog,旅行,情感,新西兰,惊喜,生活记录,鲸鱼,南半球,出行,bilibili旅行奇遇记",天呐！结婚3周年，飞越9000公里的惊喜…,452778
//space.bilibili.com/3957971,贤宝宝Baby,19447,3043,5410,//www.bilibili.com/video/BV1tm4y117dj,698033891,119215,25,生活,1285,1798,"一日三餐,生活记录,翻车,决定,彩票,中奖,挑战,刮刮乐,我的普通生活不普通",刮彩票决定自己的一日三餐！结果翻车了？,1065672
//space.bilibili.com/668729267,周周啊,15529,1180,24078,//www.bilibili.com/video/BV1JM411G7mA,528053152,159098,24,生活,3029,49342,生活记录,感谢大妈给新崩的空气刘海,2401729
//space.bilibili.com/434773406,牧羊的瓦格纳,6710,1813,27427,//www.bilibili.com/video/BV1pa4y157Bh,655621315,86173,23,生活,4539,42169,"趣闻,人类,生活小技巧,奇葩,干货,吃饭,离谱,五一放假整点啥,搞笑研究所2023 3.0",【干货】如何像人类一样吃饭,1459486
//space.bilibili.com/53384737,猫猫牌电话,9130,647,44325,//www.bilibili.com/video/BV1ih4y1n7Hm,613010407,173237,22,生活,1360,30783,"综艺,转角遇到春天,歪果仁,高能,搞笑,现场,男孩,表演,美好生活日常记录",不愧是一群男的想出来的节目,1831828
//space.bilibili.com/15634833,鲤鱼Ace,13954,6472,21721,//www.bilibili.com/video/BV11L411h7k2,443061660,97463,21,生活,1235,1117,"vlog,魔法,哈利波特,霍格沃兹,环球影城,鲤鱼,鲤鱼Ace,跟着UP主出行看世界,bilibili旅行奇遇记",变身巫师！用我的咒语施展魔法！环球影城vlog,1026976
//space.bilibili.com/630327749,酸梨大王,33903,1307,19786,//www.bilibili.com/video/BV1fh41157au,228085752,181666,20,生活,3924,26960,"动漫,魔性,进击的巨人,鬼畜,搞笑,跑步,奇行种,沙雕,巨人,搞笑研究所,搞笑研究所2023 3.0",奇行种，也没有多奇怪嘛……,2147792
//space.bilibili.com/504394855,呃12138,7095,559,24957,//www.bilibili.com/video/BV1vM4y187ha,910501056,214537,19,生活,1536,18099,"搞笑新星训练营,搞笑研究所2023 3.0",童年广告系列,1270981
//space.bilibili.com/80991539,聊点什么叭,39048,8642,12256,//www.bilibili.com/video/BV1pz4y1Y7Vd,570536411,111910,18,生活,3147,5084,"娱乐,美女,搞笑,吐槽,张杨,分享,聊叭",放假了！给你们来点恐怖故事！！,627801
//space.bilibili.com/291222529,旺仔有内涵,7023,744,16310,//www.bilibili.com/video/BV1EM411G7vq,528048923,240149,17,生活,2453,17714,"高能,人生,娱乐,段子,电子",斗电子蛐蛐.品百味人生,2737319
//space.bilibili.com/5970160,小潮院长,167811,21524,91705,//www.bilibili.com/video/BV17P411U7tp,312929515,415786,16,生活,4975,9262,"搞笑,小潮,日常,生活,逗比,游戏,崩坏：星穹铁道,崩坏：星穹铁道创作者激励计划,沙雕,整活,通往群星的轨道",眼“色”游戏（押韵版）,4378041
//space.bilibili.com/504659819,张离谱Dreams,2962,1809,20380,//www.bilibili.com/video/BV1QV4y1R7W1,868041017,211037,15,生活,1269,15827,"轻漫计划,张离谱,搞笑研究所,搞笑研究所2023 3.0",求助大家 怎样可以把脸上的洗掉？,1819311
//space.bilibili.com/90361813,三十六贱笑,35646,607,14932,//www.bilibili.com/video/BV1bg4y1L7jY,825528019,98540,14,生活,728,7295,"搞笑,情侣,高能,恶作剧,泰酷辣,沙雕,三十六贱笑,五一放假整点啥,搞笑研究所2023 3.0",没有退网，只是坐上了轮椅,1917725
//space.bilibili.com/14751040,怒九笑,32309,5658,24720,//www.bilibili.com/video/BV1Qa4y1V7D6,655516794,97978,13,生活,5661,2298,"日常,生活,吐槽,沙雕,爱好,记录,小众爱好,怒九",【怒九】淦！你们的爱好…好帅啊！！,604373
//space.bilibili.com/85754245,superB太,17213,4417,8721,//www.bilibili.com/video/BV1wM4y1h7y3,910593146,161079,12,生活,5339,8271,"生活记录,记录,咽炎,超市,许昌,胖东来,慢严舒柠",二刷许昌&胖东来！你们将会被他们的真诚而感动！,1136744
//space.bilibili.com/591882474,春游哥哥,5512,312,15162,//www.bilibili.com/video/BV1CM411G7XW,528097846,294722,11,生活,1031,3857,"情感,高甜,情侣,情侣日常,蓝朋友,随手记录我的生活碎片,生活万花筒6.0·沸腾吧！青年",《关于男朋友休假顺便带走了我腿这件事》,2620421
//space.bilibili.com/50316381,疆域阿力木,2921,711,7620,//www.bilibili.com/video/BV1FL411e7rt,443009432,324656,10,生活,1691,603,"记录美好农村生活,三农繁星计划9.0 了不起的新农人",完了，这下解释不清楚了,4904655
//space.bilibili.com/3493265173121694,Steven_He官方账号,25838,1159,32385,//www.bilibili.com/video/BV1Wa4y1V7j2,655422138,255921,9,生活,2878,6573,"搞笑,喜剧,娱乐,吐槽,Steven He,Emotional Damage,刻板印象,亚洲人,破防,搞笑研究所2023 3.0,emotional damage梗模仿挑战赛",Emotional Damage破防哥Steven He来B站啦！,1833373
//space.bilibili.com/2206456,花少北丶,64676,14813,25497,//www.bilibili.com/video/BV1Tc411n7Qh,270529605,119652,8,生活,3870,3701,"搞笑,情感,花少北,奇葩,高能,情侣,颜值,恶作剧,六道,五一放假整点啥,搞笑研究所2023 3.0",中年男性魅力比拼！,869130
//space.bilibili.com/11870568,拉宏桑,26383,11622,9065,//www.bilibili.com/video/BV1Do4y147GW,398019656,169103,7,生活,7124,39290,"搞笑,旅游,日常,北京,搞笑视频,生活记录,旅行日记,五一去哪儿玩,bilibili旅行奇遇记",提前感受五一的恐惧｜人真的好多啊啊啊！！,3243098
//space.bilibili.com/308693140,声物课,37435,3660,46283,//www.bilibili.com/video/BV11V4y1R7tD,868021036,317686,6,生活,3915,67731,"同人配音,火影忍者,搞笑,我爱罗,配音,泰裤辣,沙雕,中二,搞笑配音,小鬼,五一放假整点啥,搞笑研究所2023 3.0",保  护  砂  隐  村,4590481
//space.bilibili.com/286142707,挪威老王,6176,1960,23264,//www.bilibili.com/video/BV1bc411J7SR,270376662,448547,5,生活,2204,1410,"生活记录,歪果仁,挪威,高能",从上厕所的规则就知道挪威的男人地位如何了,3553082
